ann_no,category,recruitment_status,title,provider,business_type_code,business_type_name,recruit_status_code,recruit_status_name,recruit_type_code,recruit_type_name,apply_period,apply_start,apply_end,selection_announcement,dday,recruit_count,occupation_code,occupation_name,work_condition_code,work_condition_name,career_code,career_name,fee_amount,fee_text,education_start,education_end,education_location,pre_edu_yn,lecturer,term,register_count,waiting_personnel,application_url,source_url,crawled_at
73278134,50플러스센터교육,모집중,[취약계층돌봄학교]산후도우미 양성교실 - 6월(신규자 과정),동작센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-27~2026-06-07,2026-05-27,2026-06-07,,11,10,69087252,일활동사업,CHARGED_CONFIRM,유료,,,220000,220000원,2026-06-09,2026-06-18,동작센터,,(주) 해피케어 강사진,2026년 동작 상반기,0,5,https://www.50plus.or.kr/education-detail.do?id=73278134&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=73278134&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
73248051,50플러스센터교육,모집중,장난감 무상수리서비스(6월),양천센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-27~2026-06-30,2026-05-27,2026-06-30,,34,1000,73244790,일자리사업,FREE_CONFIRM,무료,,,0,0원,2026-06-01,2026-06-30,양천센터,,닥터장난감 전문커뮤니티,2026년 양천 6월 교육과정,0,1000,https://www.50plus.or.kr/education-detail.do?id=73248051&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=73248051&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
73247075,50플러스센터교육,모집중,반려식물 무료분갈이서비스(6월),양천센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-27~2026-06-29,2026-05-27,2026-06-29,,33,1000,73244790,일자리사업,FREE_CONFIRM,무료,,,0,0원,2026-06-01,2026-06-29,양천센터,,그린헬퍼 전문커뮤니티,2026년 양천 6월 교육과정,0,1000,https://www.50plus.or.kr/education-detail.do?id=73247075&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=73247075&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
73245443,50플러스센터교육,모집중,자전거 무상점검서비스(6월),양천센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-27~2026-06-30,2026-05-27,2026-06-30,,34,1000,73244790,일자리사업,FREE_CONFIRM,무료,,,0,0원,2026-06-02,2026-06-25,양천센터,,닥터자전거 전문커뮤니티,2026년 양천 6월 교육과정,0,1000,https://www.50plus.or.kr/education-detail.do?id=73245443&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=73245443&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
73232207,50플러스센터교육,모집중,[서울런 4050 직업역량강화] 스마트 스토어 미리캔버스 디자인 수익화,금천센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-26~2026-06-07,2026-05-26,2026-06-07,,11,12,57199062,일·활동,CHARGED_CONFIRM,유료,,,50000,50000원,2026-06-08,2026-08-10,금천센터,,김충효,2026년 금천 1학기,0,8,https://www.50plus.or.kr/education-detail.do?id=73232207&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=73232207&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
73193316,50플러스센터교육,모집중,<1기> 중장년 1인 가구 '나의 특별한 밥상' [주말 주간반],관악센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-26~2026-06-02,2026-05-26,2026-06-02,,6,8,73138862,공모사업,FREE_CONFIRM,무료,,,0,0원,2026-06-27,2026-06-27,관악센터,,정향선,2026년 관악 2학기,0,8,https://www.50plus.or.kr/education-detail.do?id=73193316&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=73193316&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
73160714,50플러스센터교육,모집중,[일활동] 청연 홈클리닝 청소매니저 양성과정 (6.9),성북센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-22~2026-06-08,2026-05-22,2026-06-08,,12,20,69701858,일활동 교육사업,FREE_CONFIRM,무료,,,0,0원,2026-06-09,2026-06-09,성북센터,,청소연구소,2026년 성북 여름학기 (6~7월),2,10,https://www.50plus.or.kr/education-detail.do?id=73160714&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=73160714&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
73146175,50플러스센터교육,모집중,[ 중장년일자리연구소]일반경비원 신임교육,동작센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-22~2026-06-21,2026-05-22,2026-06-21,,25,10,69087252,일활동사업,CHARGED,유료,,,85000,85000원,2026-06-23,2026-06-25,동작센터,,(주)잡모아 강사진,2026년 동작 상반기,0,0,https://www.50plus.or.kr/education-detail.do?id=73146175&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=73146175&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
73139177,50플러스센터교육,모집중,<1기> 중장년 1인 가구 '나와 우리들의 행복한 밥상' [평일 야간반],관악센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-26~2026-06-02,2026-05-26,2026-06-02,,6,8,73138862,공모사업,FREE_CONFIRM,무료,,,0,0원,2026-06-08,2026-06-29,관악센터,,최애란,2026년 관악 2학기,0,8,https://www.50plus.or.kr/education-detail.do?id=73139177&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=73139177&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
73132475,50플러스센터교육,모집중,[성북구민 프로젝트] 성북구 치유의 숲길 (6.8 ~29/월/10시),성북센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-21~2026-06-04,2026-05-21,2026-06-04,,8,15,48757591,인생설계,FREE_CONFIRM,무료,,,0,0원,2026-06-08,2026-06-29,성북센터,,박향미,2025년 성북 여름학기 (5~7월),0,10,https://www.50plus.or.kr/education-detail.do?id=73132475&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=73132475&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
73123976,50플러스센터교육,모집중,바리스타2급 자격과정,동작센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-26~2026-06-10,2026-05-26,2026-06-10,,14,12,69087258,인생설계사업,CHARGED,유료,,,60000,60000원,2026-06-16,2026-07-23,동작센터,,이선영,2026년 동작 하반기,4,10,https://www.50plus.or.kr/education-detail.do?id=73123976&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=73123976&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
73123054,50플러스센터교육,모집중,커피브루잉 홈카페(핸드드립),동작센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-26~2026-06-10,2026-05-26,2026-06-10,,14,12,69087258,인생설계사업,CHARGED,유료,,,20000,20000원,2026-06-18,2026-07-23,동작센터,,이선영,2026년 동작 하반기,8,10,https://www.50plus.or.kr/education-detail.do?id=73123054&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=73123054&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
73095300,50플러스센터교육,모집중,[취약계층돌봄학교] 신생아관리사 양성과정 6월,동작센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-20~2026-06-11,2026-05-20,2026-06-11,,15,10,69087252,일활동사업,CHARGED_CONFIRM,유료,,,10000,10000원,2026-06-17,2026-06-25,동작센터,,프리미엄 마망 강사진,2026년 동작 상반기,0,0,https://www.50plus.or.kr/education-detail.do?id=73095300&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=73095300&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
73068550,50플러스센터교육,모집중,[입주기업협업]AI명함만들기,동작센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-20~2026-06-09,2026-05-20,2026-06-09,,13,15,69087249,인생설계사업,CHARGED,유료,,,5000,5000원,2026-06-11,2026-06-11,동작센터,,심석희,2026년 동작 상반기,6,5,https://www.50plus.or.kr/education-detail.do?id=73068550&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=73068550&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
73053133,50플러스센터교육,모집중,[서울런4050 직업역량강화] 박물관 해설사 양성과정,금천센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-20~2026-06-08,2026-05-20,2026-06-08,,12,16,57199062,일·활동,CHARGED_CONFIRM,유료,,,40000,40000원,2026-06-09,2026-07-01,금천센터,,육연숙,2026년 금천 1학기,4,8,https://www.50plus.or.kr/education-detail.do?id=73053133&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=73053133&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
73046965,50플러스센터교육,모집중,1:1 컨설턴트 생애설계 전문 상담,용산센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-26~2026-08-31,2026-05-26,2026-08-31,,96,30,72751741,인생설계,FREE_CONFIRM,무료,,,0,0원,2026-08-31,2026-08-31,용산센터,,용산50+ 직업상담사,2026년 용산 2분기(6월~8월),0,0,https://www.50plus.or.kr/education-detail.do?id=73046965&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=73046965&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
73036454,50플러스센터교육,모집중,"﻿[특강] 4060을 위한 실전 JOB 아트테크: ""1,000만 원부터 1만 원까지, 미술 시장 정복하기""",용산센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-26~2026-06-10,2026-05-26,2026-06-10,,14,30,72751743,일활동지원,FREE_CONFIRM,무료,,,0,0원,2026-06-11,2026-06-11,용산센터,,신원섭,2026년 용산 2분기(6월~8월),5,10,https://www.50plus.or.kr/education-detail.do?id=73036454&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=73036454&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
73020509,50플러스센터교육,모집중,"[특별기획프로그램] 3대 질병 예방과 맞춤 영양제 가이드(월, 10:00-11:50)",성동센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-19~2026-06-14,2026-05-19,2026-06-14,,18,20,69099942,노후지원사업,CHARGED,유료,,,5000,5000원,2026-06-15,2026-06-15,성동센터,,서창희,2026년 성동봄학기(5월~6월),9,5,https://www.50plus.or.kr/education-detail.do?id=73020509&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=73020509&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
73001946,50플러스센터교육,모집중,[인생설계] 체력Up! 중장년 건강생활 습관 2차,금천센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-18~2026-06-01,2026-05-18,2026-06-01,,5,12,57199061,인생설계,CHARGED_CONFIRM,유료,,,24000,24000원,2026-06-08,2026-06-24,금천센터,,박기현,2026년 금천 1학기,8,5,https://www.50plus.or.kr/education-detail.do?id=73001946&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=73001946&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
72922023,50플러스센터교육,모집중,[행복한밥상] 중장년 1인가구 지원사업 성북 “혼밥클라쓰 시즌 4”,성북센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-15~2026-05-28,2026-05-15,2026-05-28,,1,10,69701844,인생설계 상담사업,FREE_CONFIRM,무료,,,0,0원,2026-06-09,2026-06-30,성북센터,,마봉현,2026년 성북 여름학기 (6~7월),0,10,https://www.50plus.or.kr/education-detail.do?id=72922023&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72922023&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
72880434,50플러스센터교육,모집중,사운드 엔지니어링-음향 초보자를 위한 가이드,금천센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-14~2026-06-07,2026-05-14,2026-06-07,,11,12,57199061,인생설계,CHARGED_CONFIRM,유료,,,24000,24000원,2026-06-08,2026-07-13,금천센터,,신택준,2026년 금천 1학기,11,5,https://www.50plus.or.kr/education-detail.do?id=72880434&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72880434&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
72854536,50플러스센터교육,모집중,[2026 찾아가는 호스피스 강좌]  마음을 채우는 따뜻한 돌봄-호스피스 완화의료,강동센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-26~2026-06-10,2026-05-26,2026-06-10,,14,20,55014700,인생설계,FREE_CONFIRM,무료,,,0,0원,2026-06-16,2026-06-16,강동센터,,김기철,2026년 강동 봄학기(3~6월),0,20,https://www.50plus.or.kr/education-detail.do?id=72854536&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72854536&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
72853502,50플러스센터교육,모집중,"전담인력과 함께하는 노후준비진단(화, 10:00-11:00)",성동센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-13~2026-06-01,2026-05-13,2026-06-01,,5,12,69099942,노후지원사업,FREE,무료,,,0,0원,2026-06-02,2026-06-02,성동센터,,노후준비전담인력,2026년 성동봄학기(5월~6월),4,5,https://www.50plus.or.kr/education-detail.do?id=72853502&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72853502&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
72820626,50플러스센터교육,모집중,[웰니스] 천천히 나이 드는 피부를 만드는 아주 작은 습관의 힘 -피부과 정진호 교수 특강-,용산센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-26~2026-06-29,2026-05-26,2026-06-29,,33,60,72751741,인생설계,CHARGED_CONFIRM,유료,,,5000,5000원,2026-06-30,2026-06-30,용산센터,,정진호,2026년 용산 2분기(6월~8월),6,10,https://www.50plus.or.kr/education-detail.do?id=72820626&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72820626&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
72780053,50플러스센터교육,모집중,[재무] 문재완 세무사의 상속·증여 전략 특강,용산센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-26~2026-07-06,2026-05-26,2026-07-06,,40,60,72751741,인생설계,CHARGED_CONFIRM,유료,,,5000,5000원,2026-07-07,2026-07-07,용산센터,,문재완,2026년 용산 2분기(6월~8월),13,10,https://www.50plus.or.kr/education-detail.do?id=72780053&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72780053&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
72777756,50플러스센터교육,모집중,[나눔교실] 중국통이 안내하는  생생여행 회화팁,금천센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-14~2026-06-03,2026-05-14,2026-06-03,,7,16,57199088,금빛학교,FREE_CONFIRM,무료,,,0,0원,2026-06-04,2026-06-11,금천센터,,김만금,2026년 금천 1학기,8,6,https://www.50plus.or.kr/education-detail.do?id=72777756&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72777756&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
72772420,50플러스센터교육,모집중,[인생설계] 스마트한 AI 문서디자인,성북센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-12~2026-05-28,2026-05-12,2026-05-28,,1,15,69701845,인생설계 교육사업,CHARGED_CONFIRM,유료,,,30000,30000원,2026-06-10,2026-07-15,성북센터,,유선주,2026년 성북 여름학기 (6~7월),0,10,https://www.50plus.or.kr/education-detail.do?id=72772420&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72772420&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
72771813,50플러스센터교육,모집중,[행복더함] 펜으로 그리는 수채화,성북센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-12~2026-06-05,2026-05-12,2026-06-05,,9,15,69701845,인생설계 교육사업,CHARGED_CONFIRM,유료,,,5000,5000원,2026-06-10,2026-07-15,성북센터,,최유선,2026년 성북 여름학기 (6~7월),6,10,https://www.50plus.or.kr/education-detail.do?id=72771813&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72771813&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
72769072,50플러스센터교육,모집중,[인생디자인] AI와 함께하는 '움직이는' 감성 캘리 카드 만들기,성북센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-12~2026-05-28,2026-05-12,2026-05-28,,1,15,69701845,인생설계 교육사업,CHARGED_CONFIRM,유료,,,5000,5000원,2026-06-17,2026-07-15,성북센터,,이미경,2026년 성북 여름학기 (6~7월),0,10,https://www.50plus.or.kr/education-detail.do?id=72769072&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72769072&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
72769028,50플러스센터교육,모집중,[행복더함] 부동산 자산관리와 절세 전략,성북센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-18~2026-06-05,2026-05-18,2026-06-05,,9,15,69701845,인생설계 교육사업,CHARGED_CONFIRM,유료,,,5000,5000원,2026-06-10,2026-07-15,성북센터,,박남수,2026년 성북 여름학기 (6~7월),0,20,https://www.50plus.or.kr/education-detail.do?id=72769028&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72769028&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
72768647,50플러스센터교육,모집중,"[인생설계] 여름 감성 한 스푼, 라탄 공예 클래스",성북센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-12~2026-06-12,2026-05-12,2026-06-12,,16,15,69701845,인생설계 교육사업,CHARGED_CONFIRM,유료,,,20000,20000원,2026-06-18,2026-07-09,성북센터,,이승신,2026년 성북 여름학기 (6~7월),0,10,https://www.50plus.or.kr/education-detail.do?id=72768647&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72768647&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
72767424,50플러스센터교육,모집중,구직자 대상 특강-AI시대 구직서류·면접 실전 클리닉,용산센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-26~2026-06-18,2026-05-26,2026-06-18,,22,16,72751741,인생설계,CHARGED_CONFIRM,유료,,,15000,15000원,2026-06-19,2026-07-03,용산센터,,이선명,2026년 용산 2분기(6월~8월),0,10,https://www.50plus.or.kr/education-detail.do?id=72767424&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72767424&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
72755049,50플러스센터교육,모집중,[인생디자인] 웃음이 멈추지 않는 숟가락 난타,성북센터,CENTER_EDUCATION,50플러스센터교육,WAITING,모집중,LECTURE,교육회원,2026-05-12~2026-05-29,2026-05-12,2026-05-29,,2,20,69701845,인생설계 교육사업,CHARGED_CONFIRM,유료,,,5000,5000원,2026-06-04,2026-07-09,성북센터,,홍세은,2026년 성북 여름학기 (6~7월),20,10,https://www.50plus.or.kr/education-detail.do?id=72755049&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72755049&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
72750092,50플러스센터교육,모집중,[인생설계] 혼밥 마스터를 위한 저속노화 요리교실,금천센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-11~2026-06-03,2026-05-11,2026-06-03,,7,10,57199061,인생설계,CHARGED_CONFIRM,유료,,,16000,16000원,2026-06-05,2026-06-26,금천센터,,모시연,2026년 금천 1학기,7,5,https://www.50plus.or.kr/education-detail.do?id=72750092&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72750092&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
72713910,50플러스센터교육,모집중,[서울런4050 직업역량강화] 두드림카페 취창업스쿨 9기,금천센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-08~2026-06-08,2026-05-08,2026-06-08,,12,12,57199062,일·활동,CHARGED_CONFIRM,유료,,,100000,100000원,2026-06-09,2026-07-28,금천센터,,"내일로내일, 보둠커피",2026년 금천 1학기,1,5,https://www.50plus.or.kr/education-detail.do?id=72713910&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72713910&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
72685101,50플러스센터교육,모집중,[e-비즈니스학교] SNS 커머스마케터 양성교실,동작센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-11~2026-06-03,2026-05-11,2026-06-03,,7,15,69087252,일활동사업,CHARGED_CONFIRM,유료,,,50000,50000원,2026-06-08,2026-06-24,동작센터,,이정은,2026년 동작 상반기,11,0,https://www.50plus.or.kr/education-detail.do?id=72685101&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72685101&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
72684964,50플러스센터교육,모집중,세진사 출장세차 전문가 양성과정 6월,동작센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-08~2026-05-27,2026-05-08,2026-05-27,,0,10,69087252,일활동사업,FREE_CONFIRM,무료,,,0,0원,2026-06-01,2026-06-02,동작센터,,세차에진심인사람들 강사진,2026년 동작 상반기,3,0,https://www.50plus.or.kr/education-detail.do?id=72684964&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72684964&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
72555042,50플러스센터교육,모집중,[맞춤형일자리]청연 청소매니저 양성 2기,강동센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-26~2026-06-02,2026-05-26,2026-06-02,,6,20,55014686,직업역량강화,FREE_CONFIRM,무료,,,0,0원,2026-06-23,2026-06-23,강동센터,,청연 청소매니저 강사,2026년 강동 봄학기(3~6월),0,20,https://www.50plus.or.kr/education-detail.do?id=72555042&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72555042&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
72496507,50플러스센터교육,모집중,예찬주의자로 살아가기(나와 취향의 이해),동작센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-15~2026-06-15,2026-05-15,2026-06-15,,19,20,72476029,공개강좌 원데이클래스 무료특강,FREE,무료,,,0,0원,2026-06-30,2026-06-30,동작센터,,김태수,2026년 동작새길 공개특강,11,10,https://www.50plus.or.kr/education-detail.do?id=72496507&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72496507&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
72496177,50플러스센터교육,모집중,디즈니 캐릭터와 함께하는 생활영어,동작센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-15~2026-06-15,2026-05-15,2026-06-15,,19,20,72476029,공개강좌 원데이클래스 무료특강,FREE,무료,,,0,0원,2026-06-29,2026-06-29,동작센터,,정경하,2026년 동작새길 공개특강,15,10,https://www.50plus.or.kr/education-detail.do?id=72496177&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72496177&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
72495458,50플러스센터교육,모집중, 드로잉과 캘리그라피로 액자 작품 만들기,동작센터,CENTER_EDUCATION,50플러스센터교육,WAITING,모집중,LECTURE,교육회원,2026-05-15~2026-06-15,2026-05-15,2026-06-15,,19,12,72476029,공개강좌 원데이클래스 무료특강,FREE,무료,,,0,0원,2026-06-26,2026-06-26,동작센터,,정현순,2026년 동작새길 공개특강,12,10,https://www.50plus.or.kr/education-detail.do?id=72495458&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72495458&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
72495011,50플러스센터교육,모집중,거울 보며 다시 설레고 싶은 당신에게 (새로운 시니어 이미지 만들기),동작센터,CENTER_EDUCATION,50플러스센터교육,WAITING,모집중,LECTURE,교육회원,2026-05-15~2026-06-15,2026-05-15,2026-06-15,,19,12,72476029,공개강좌 원데이클래스 무료특강,FREE,무료,,,0,0원,2026-06-25,2026-06-25,동작센터,,송시은,2026년 동작새길 공개특강,12,10,https://www.50plus.or.kr/education-detail.do?id=72495011&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72495011&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
72493870,50플러스센터교육,모집중,나의 몸마음 다시보기,동작센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-15~2026-06-15,2026-05-15,2026-06-15,,19,12,72476029,공개강좌 원데이클래스 무료특강,FREE,무료,,,0,0원,2026-06-25,2026-06-25,동작센터,,장혜영,2026년 동작새길 공개특강,4,10,https://www.50plus.or.kr/education-detail.do?id=72493870&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72493870&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
72493459,50플러스센터교육,모집중,<k-음악극 여행-내 인생의 주인공이 되는 시간: 뮤지컬 vs 창극 장면 읽기>,동작센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-15~2026-06-15,2026-05-15,2026-06-15,,19,20,72476029,공개강좌 원데이클래스 무료특강,FREE,무료,,,0,0원,2026-06-24,2026-06-24,동작센터,,권라희,2026년 동작새길 공개특강,6,10,https://www.50plus.or.kr/education-detail.do?id=72493459&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72493459&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
72493112,50플러스센터교육,모집중,나를 위한 첫번째 피아노: 나를 듣는 시간,동작센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-15~2026-06-15,2026-05-15,2026-06-15,,19,20,72476029,공개강좌 원데이클래스 무료특강,FREE,무료,,,0,0원,2026-06-23,2026-06-23,동작센터,,김도희,2026년 동작새길 공개특강,10,10,https://www.50plus.or.kr/education-detail.do?id=72493112&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72493112&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:06
